type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,42,0.00011517614507138901,6.013783917069304e-06,5.8061740730863676e-06
deepsets_mlp_max,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,31,2.129012924091072,2.1472635492682457,2.147614188492298
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,80,0.017500850184417216,0.016182875318918377,0.01666176439903211
mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,104,0.25958946347236633,0.26133190002292395,0.24461951851844788
sorted_mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,163,0.3173216073566182,0.3152690511196852,0.2947831731289625
pna,1,10,141,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,165,0.021551797670685942,0.020537573902402073,0.018499123165383935
small_set_transformer,1,10,37953,10,0,10,cardinality,False,10000,1000,1000,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,cardinality-results.csv,mse,55,0.22988386642021738,0.21414789371192455,0.21200427692383528
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,112,9.172903953191389e-05,1.0186216854890517e-05,9.879574292881443e-06
deepsets_mlp_max,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,45,3.791531333498135,3.9891886562108994,4.119422644376755
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,107,0.016286376710969268,0.015105658065294847,0.020935030130203813
mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,121,0.26697443596496706,0.2773853112012148,0.23717979528009892
sorted_mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,117,0.6161402494284758,0.6201251558959484,0.5893485527485609
pna,1,10,141,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,119,0.07672432807695334,0.07477703550830483,0.0710630405228585
small_set_transformer,1,10,37953,10,0,10,cardinality,True,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,30,0.5154082513159248,0.5047818403691053,0.4878503754734993
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,95,7.569876114103185e-05,1.97673311959079e-05,1.974890528799733e-05
deepsets_mlp_max,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,67,2.0446069081118154,2.0674092397093773,2.019373945891857
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,71,0.018545419148282165,0.015667020568798762,0.013682414704817347
mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,156,0.1788156159269582,0.16911645885556936,0.16020272811874747
