type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
sorted_mlp,1,10,121,10,0,10,longest_seq_length,False,10000,1000,1000,4.2924,2.6547131538391113,1.0,10.0,4.0,1.0,1.7491679191589355,4.285,2.640411853790283,1.0,10.0,4.0,2.0,1.7491501569747925,4.358,2.7198963165283203,1.0,10.0,4.0,1.0,1.764857292175293,500,15,1e-09,0.001,64,9,0.005,50.0,False,True,longest-seq-length-results.csv,mse,404,0.23482526677429297,0.21856282092630863,0.2275891313329339
pna,1,10,141,10,0,10,longest_seq_length,False,10000,1000,1000,4.2924,2.6547131538391113,1.0,10.0,4.0,1.0,1.7491679191589355,4.285,2.640411853790283,1.0,10.0,4.0,2.0,1.7491501569747925,4.358,2.7198963165283203,1.0,10.0,4.0,1.0,1.764857292175293,500,15,1e-09,0.001,64,9,0.005,50.0,False,True,longest-seq-length-results.csv,mse,215,0.7840105887431248,0.7498850990086794,0.7711923904716969
small_set_transformer,1,10,37953,10,0,10,longest_seq_length,False,10000,1000,1000,4.2924,2.6547131538391113,1.0,10.0,4.0,1.0,1.7491679191589355,4.285,2.640411853790283,1.0,10.0,4.0,2.0,1.7491501569747925,4.358,2.7198963165283203,1.0,10.0,4.0,1.0,1.764857292175293,500,15,1e-09,0.001,64,9,0.005,50.0,False,True,longest-seq-length-results.csv,mse,60,0.05004183758216299,0.04042064514942467,0.04295080655720085
deepsets_mlp_sum,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,119,0.8758499356591778,0.7663642261177301,0.884397704154253
deepsets_mlp_max,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,70,4.31024390269237,4.18717348575592,4.417569994926453
deepsets_mlp_fspool,1,10,361,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,64,0.8436233061514083,0.7686186749488115,0.8913588747382164
mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,90,1.670709396623502,1.6986723616719246,1.7679866030812263
sorted_mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,112,0.9333271535149046,0.882806234061718,1.0579888559877872
pna,1,10,141,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,193,0.920209625724015,0.8071940783411264,0.9324837997555733
small_set_transformer,1,10,37953,10,0,10,longest_seq_length,True,10000,1000,1000,4.4292,2.6528825759887695,1.0,10.0,4.0,1.0,1.7538820505142212,4.489,2.669808864593506,1.0,10.0,4.0,1.0,1.7641386985778809,4.223,2.6384220123291016,1.0,10.0,4.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,116,0.08969312332048537,0.06876329216174781,0.07802680716849864
deepsets_mlp_sum,1,10,251,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,238,0.27674187245262655,0.2582517396658659,0.285929286852479
deepsets_mlp_max,1,10,251,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,45,4.120021025086664,3.9461099207401276,4.132838159799576
deepsets_mlp_fspool,1,10,361,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,109,0.44215705288443596,0.4149495083838701,0.4428364969789982
mlp,1,10,121,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,151,1.4550388387054394,1.4027431942522526,1.4395117089152336
sorted_mlp,1,10,121,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,299,0.32002891059134414,0.30038172006607056,0.3337691295892
pna,1,10,141,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,273,0.4002829506328911,0.3983004167675972,0.4058213187381625
small_set_transformer,1,10,37953,10,0,10,longest_seq_length,False,10000,1000,1000,4.3125,2.6614363193511963,1.0,10.0,4.0,1.0,1.7538820505142212,4.414,2.6830215454101562,1.0,10.0,4.0,2.0,1.7641386985778809,4.075,2.5941038131713867,1.0,10.0,3.0,2.0,1.732635498046875,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,longest-seq-length-results.csv,mse,86,0.04699047834013298,0.0411296101519838,0.04623512225225568
