type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.5835,15.051777839660645,0.0,55.0,27.0,45.0,1.7536474466323853,27.887,15.144775390625,0.0,55.0,28.0,10.0,1.768372893333435,27.492,15.18940258026123,0.0,55.0,27.0,32.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,165,0.0002730434312736619,7.400982724448113e-06,7.526823083026102e-06
mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.5835,15.051777839660645,0.0,55.0,27.0,45.0,1.7536474466323853,27.887,15.144775390625,0.0,55.0,28.0,10.0,1.768372893333435,27.492,15.18940258026123,0.0,55.0,27.0,32.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,187,0.08161097420913399,0.07448155526071787,0.08058102801442146
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.5835,15.051777839660645,0.0,55.0,27.0,45.0,1.7536474466323853,27.887,15.144775390625,0.0,55.0,28.0,10.0,1.768372893333435,27.492,15.18940258026123,0.0,55.0,27.0,32.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,198,0.06955435425992225,0.06960481940768659,0.06406702450476587
pna,1,10,141,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.5835,15.051777839660645,0.0,55.0,27.0,45.0,1.7536474466323853,27.887,15.144775390625,0.0,55.0,28.0,10.0,1.768372893333435,27.492,15.18940258026123,0.0,55.0,27.0,32.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,241,0.06104971429297499,0.0540377504657954,0.057588953291997313
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.5835,15.051777839660645,0.0,55.0,27.0,45.0,1.7536474466323853,27.887,15.144775390625,0.0,55.0,28.0,10.0,1.768372893333435,27.492,15.18940258026123,0.0,55.0,27.0,32.0,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,53,0.002191543317537838,0.0009702693059807643,0.00089839123756974
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,103,0.0003612459749257079,2.4756510619283745e-07,2.4765478112698247e-07
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,38,120.49731090569952,130.58840370178223,131.10614204406738
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,158,2.3979076233914315e-05,3.8027456099598567e-06,4.074452277791352e-06
mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,114,0.08830521167938117,0.08846074575558305,0.08243333222344518
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,229,0.15376129717963516,0.14410032890737057,0.15409993520006537
pna,1,10,141,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,188,0.7259221132014207,0.6825791411101818,0.7409479431807995
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2684,16.072751998901367,0.0,81.0,26.0,10.0,1.7441093921661377,27.164,16.3602294921875,0.0,71.0,26.0,10.0,1.7379363775253296,27.284,16.581836700439453,0.0,71.0,25.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,91,0.07771581687347572,0.0008325894668814726,0.000779169657107559
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,107,0.000602756732380414,6.162869787829095e-07,6.253700668423789e-07
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,38,74.31428105056665,77.48165369033813,72.39662480354309
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,103,0.00014801253724541473,7.275008101714775e-05,7.51727557144477e-05
mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,113,0.09847936342666104,0.10134061332792044,0.09923714422620833
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,222,0.09799468749837512,0.0914581692777574,0.10384242283180356
pna,1,10,141,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,286,0.45255645767898317,0.441568398848176,0.4395237844437361
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.3045,15.127338409423828,0.0,55.0,27.0,10.0,1.7441093921661377,26.908,15.2105073928833,0.0,55.0,27.0,10.0,1.7379363775253296,27.377,15.268558502197266,0.0,55.0,27.0,9.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,76,0.0013393836303919578,0.0008259851692855591,0.0008067871240200475
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,55,0.00039315371557990103,8.186939498955326e-05,7.915622313703352e-05
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,68,121.04113949332267,128.7312526702881,121.92712116241455
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,255,9.82702087291038e-06,1.5708982274986738e-06,1.4995180279697706e-06
mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,132,0.07290820948257568,0.06736319581978023,0.07415766688063741
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,124,0.10987426563622846,0.10867931880056858,0.10401161992922425
pna,1,10,141,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,417,0.1251880404106371,0.12272056704387069,0.11997665790840983
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.3367,16.025339126586914,0.0,78.0,26.0,9.0,1.7492488622665405,26.977,16.63551902770996,0.0,79.0,25.0,10.0,1.7338699102401733,27.628,16.27346420288086,0.0,71.0,26.0,25.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,28,0.019891947781471356,0.001499332967796363,0.0014074763494136278
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,145,0.00010203448329709091,5.518128567416625e-07,5.522866928231451e-07
