type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mean_baseline,1,5,0,16,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-28.84724998474121,13.810880661010742,-95.39482879638672,4.605170249938965,-28.242870330810547,-26.75482940673828,23.159636676525793,2.086803913116455,-28.93362045288086,14.348581314086914,-95.39482879638672,4.555170059204102,-28.10750961303711,0.19517017900943756,17.56425007561714,2.0597832202911377,-28.89498519897461,13.925308227539062,-91.43482971191406,4.5651702880859375,-28.642011642456055,-3.8048298358917236,17.603662087777423,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,190.74044510576303,205.88924262897467,193.9165120837722,10.264572286934047,8.055298805236816,62.587578118014335,2.997242902622202,-1.1749408521888327e-05,0.3955485846283653,1.0016342963793141,193.9165120837722
mean_baseline,1,5,0,16,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.815999031066895,10.799138069152832,-92.11412048339844,4.600157737731934,-10.70368480682373,3.9069979190826416,22.93610238657156,2.086803913116455,-11.7402982711792,10.811325073242188,-90.1633529663086,4.550957202911377,-10.794469833374023,3.9069979190826416,17.14100587717516,2.0597832202911377,-11.41878890991211,10.75444507598877,-73.53300476074219,4.580357551574707,-10.441976547241211,3.9069979190826416,17.022798902716907,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,116.62136648767502,116.89048022363262,115.8158559824301,8.047378839668733,6.2710654735565186,61.71700522208365,2.187077610312424,-0.0013641613427965993,0.7406608514886884,1.0177741550907187,115.8158559824301
mean_baseline,1,5,0,16,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-5.191922664642334,7.998368740081787,-77.06880187988281,4.595153331756592,-3.957172393798828,4.189680099487305,22.211627423799737,2.086803913116455,-5.0944695472717285,8.033868789672852,-65.3934555053711,4.562623977661133,-3.9715347290039062,4.189680099487305,16.64163140462714,2.0597832202911377,-5.2782697677612305,8.584771156311035,-72.16432189941406,4.581997394561768,-3.834491729736328,4.189680099487305,16.78014652739008,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,63.97390195107779,64.55254140129632,73.70575565397203,6.083374779949948,4.834303591015527,66.97239926123362,3.2891042535680928,-0.00010116514037439295,1.056893758527242,1.0551908162442851,73.70575565397203
mean_baseline,1,5,0,16,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-2.006991147994995,6.138935089111328,-76.00182342529297,4.590157985687256,-0.7745119333267212,4.302468776702881,21.702189386719617,2.086803913116455,-1.7895981073379517,5.677821159362793,-36.90192413330078,4.565860271453857,-0.7399917840957642,4.302468776702881,16.369789175596825,2.0597832202911377,-1.990619421005249,6.406848907470703,-61.4211311340332,4.5803070068359375,-0.6232845783233643,4.302468776702881,16.548945229703648,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,37.68652250320904,32.28491205421734,41.047981464680284,4.490356623686366,3.817836582660675,59.41413989662634,3.7001676633092226,-6.529893451512336e-06,1.3771552513067251,1.0335270257351203,41.047981464680284
mean_baseline,1,5,0,16,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,-0.271603524684906,4.832959175109863,-60.22740936279297,4.585170745849609,0.8487303853034973,4.362020492553711,21.2758704570416,2.086803913116455,-0.059640709310770035,4.493760108947754,-31.985050201416016,4.565779685974121,0.942103385925293,4.362020492553711,16.209367229910242,2.0597832202911377,-0.2878013253211975,5.445472717285156,-60.985939025878906,4.577297687530518,0.9995380640029907,4.362020492553711,16.45270093942564,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,23.35749449036129,20.238807313479953,29.65343549635198,3.556836223271716,3.0872351331872516,60.714335520728156,1.2971646207173448,-8.847964529490326e-06,1.7888851121466596,1.0517001852943175,29.65343549635198
mean_baseline,1,5,0,16,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-29.174152374267578,13.724777221679688,-95.39482879638672,4.605170249938965,-28.566572189331055,-45.80482864379883,23.167776904957925,2.096096992492676,-28.287334442138672,13.566086769104004,-95.39482879638672,4.5651702880859375,-27.927330017089844,-51.64482879638672,17.725914905391797,2.1014459133148193,-29.129878997802734,14.274286270141602,-93.41483306884766,4.605170249938965,-28.621078491210938,-22.434829711914062,17.62771935336582,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,188.3694987428959,184.82516043975093,203.75719241030563,10.427114825543487,7.880292626165598,64.24068042828962,1.144079736355278,-9.62036407270439e-06,0.38848767851077554,1.0182806199509813,203.75719241030563
mean_baseline,1,5,0,16,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.879481315612793,10.48624324798584,-82.58250427246094,4.600157737731934,-10.76113510131836,3.9069979190826416,23.00077911369605,2.096096992492676,-11.285126686096191,10.60572624206543,-95.39984130859375,4.580357551574707,-10.314981460571289,3.9069979190826416,17.27091333746232,2.1014459133148193,-11.995906829833984,10.887006759643555,-92.11412048339844,4.600157737731934,-10.903493881225586,3.9069979190826416,17.161554490852886,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,109.96128407251165,112.8346770717047,118.54046795278397,7.822306211569957,5.8267011642456055,80.23463897879694,4.767198006738154,-0.00011436211593918166,0.6952095112489013,0.9965354736866873,118.54046795278397
mean_baseline,1,5,0,16,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-5.20237398147583,7.692613124847412,-61.76015090942383,4.595153331756592,-3.8861007690429688,4.189680099487305,22.321509705130634,2.096096992492676,-4.657742023468018,7.060681343078613,-58.87348556518555,4.581997394561768,-3.5030384063720703,4.189680099487305,16.8798700949681,2.1014459133148193,-5.216503143310547,7.74600887298584,-62.23348617553711,4.595153331756592,-4.0917863845825195,4.189680099487305,16.748865207486226,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,59.17629455588309,50.14984310041368,60.00085612859898,5.676938474636831,4.487235800548888,57.03111238665929,3.4641159060530273,-3.327263023544802e-06,1.0107356157559775,0.9942515228107787,60.00085612859898
mean_baseline,1,5,0,16,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-2.035337209701538,5.926994323730469,-59.2061882019043,4.590157985687256,-0.782497763633728,4.302468776702881,21.786717640029813,2.096096992492676,-1.6670995950698853,5.161461353302002,-26.8310604095459,4.5803070068359375,-0.7123556733131409,4.302468776702881,16.678884130713552,2.1014459133148193,-2.2261569499969482,6.1598005294799805,-59.206199645996094,4.590157985687256,-1.0444633960723877,4.302468776702881,16.61054674011708,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,35.1292599840464,26.776281738966702,37.97955614476078,4.332712842187101,3.5693717997422594,57.170862336839164,2.8201607170499576,-0.0009596514720986438,1.326438605236919,1.00616561374364,37.97955614476078
mean_baseline,1,5,0,16,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,-0.2979256212711334,4.713281631469727,-45.787864685058594,4.585170745849609,0.8440086841583252,4.362020492553711,21.424667416197416,2.096096992492676,-0.06379849463701248,4.169799327850342,-24.058725357055664,4.577297687530518,0.8292701244354248,4.362020492553711,16.559720249959742,2.1014459133148193,-0.3975597321987152,4.584076881408691,-34.46292495727539,4.585170745849609,0.6143956780433655,4.362020492553711,16.49257048695896,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-mean-baseline-results.csv,mse,False,1,22.21502191649585,17.442043110019796,21.023688898889027,3.3412183735480783,2.831139922142029,34.16499935226528,1.8053997393430918,-0.00047240268505421845,1.7507377012739798,0.9935050862360699,21.023688898889027
