model,n_params,train_n_samples,train_max_set_size,train_min_value,train_max_value,train_label,train_multisets,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_n_samples,valid_max_set_size,valid_min_value,valid_max_value,valid_label,valid_multisets,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_n_samples,test_max_set_size,test_min_value,test_max_value,test_label,test_multisets,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,lr,weight_decay,batch_size,loss,max_epochs,patience,min_delta,random_seed,epochs,avg_train_loss,best_valid_loss,avg_test_lossdeepsets_mlp_sum,251,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.753647407925093,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.7683728929609726,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,9,0.008516043288698621,0.002585076109971851,0.0024523386906366794
deepsets_mlp_sum,251,10000,10,0,10,largest_pair_sum,True,14.3682,4.928511619567871,0.0,20.0,16.0,18.0,1.753647407925093,1000,10,0,10,largest_pair_sum,True,14.602,4.829036712646484,0.0,20.0,16.0,18.0,1.7683728929609726,1000,10,0,10,largest_pair_sum,True,14.353,4.954834938049316,0.0,20.0,16.0,19.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,47,0.6961025283844383,0.7142360523343086,0.6737941086292267
deepsets_mlp_sum,251,10000,10,0,10,largest_pair_sum,True,14.3682,4.928511619567871,0.0,20.0,16.0,18.0,1.753647407925093,1000,10,0,10,largest_pair_sum,True,14.602,4.829036712646484,0.0,20.0,16.0,18.0,1.7683728929609726,1000,10,0,10,largest_pair_sum,True,14.353,4.954834938049316,0.0,20.0,16.0,19.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,10,33.03917444861253,21.260965704917908,22.18880150318146
deepsets_mlp_sum,251,10000,10,0,10,largest_pair_sum,True,14.3682,4.928511619567871,0.0,20.0,16.0,18.0,1.753647407925093,1000,10,0,10,largest_pair_sum,True,14.602,4.829036712646484,0.0,20.0,16.0,18.0,1.7683728929609726,1000,10,0,10,largest_pair_sum,True,14.353,4.954834938049316,0.0,20.0,16.0,19.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,47,0.6961025283844383,0.7142360523343086,0.6737941086292267
deepsets_mlp_sum,251,10000,10,0,10,largest_pair_sum,True,14.3682,4.928511619567871,0.0,20.0,16.0,18.0,1.753647407925093,1000,10,0,10,largest_pair_sum,True,14.602,4.829036712646484,0.0,20.0,16.0,18.0,1.7683728929609726,1000,10,0,10,largest_pair_sum,True,14.353,4.954834938049316,0.0,20.0,16.0,19.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,47,0.6961025283844383,0.7142360523343086,0.6737941086292267
small_set_transformer,37953,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.753647407925093,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.7683728929609726,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461246794727823,0.001,0.005,64,mse,200,5,1e-09,99,11,0.4878141929935894,0.05549541004002094,0.05975365312770009
deepsets_mlp_sum,251,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,9,0.021426865233041572,0.002668973238905892,0.0025374684133566915
pna,141,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,73,0.7689174564144241,0.6910235783085227,0.7201302379369736
pna,141,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,73,0.7689174564144241,0.6910235783085227,0.7201302379369736
sorted_mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,63,0.002926849899871359,0.0001387375398508084,0.0001591075033957168
small_set_transformer,37953,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,16,1.3545404725526977,0.04215081597212702,0.04277725866995752
deepsets_mlp_fspool,361,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,30,0.02765480977289787,0.009287433535791933,0.008657980697171297
sorted_mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,63,0.002926849899871359,0.0001387375398508084,0.0001591075033957168
mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,52,0.0012149374386699154,0.0002649291396892295,0.00032197581385844386
deepsets_mlp_sum,251,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,9,0.021426865233041572,0.002668973238905892,0.0025374684133566915
deepsets_mlp_sum,251,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,9,0.021426865233041572,0.002668973238905892,0.0025374684133566915
mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,52,0.0012149374386699154,0.0002649291396892295,0.00032197581385844386
sorted_mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,63,0.002926849899871359,0.0001387375398508084,0.0001591075033957168
mlp,121,10000,10,0,10,cardinality,True,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,1000,10,0,10,cardinality,True,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,1000,10,0,10,cardinality,True,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,86,0.5030600359134468,0.5131401307880878,0.5330728430300951
sorted_mlp,121,10000,10,0,10,cardinality,True,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,1000,10,0,10,cardinality,True,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,1000,10,0,10,cardinality,True,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,45,0.8606965378340747,0.8861435443162918,0.8992539316415786
deepsets_mlp_sum,251,10000,10,0,10,cardinality,True,5.5071,2.8586273193359375,1.0,10.0,5.0,4.0,1.7536474466323853,1000,10,0,10,cardinality,True,5.602,2.8631443977355957,1.0,10.0,6.0,8.0,1.768372893333435,1000,10,0,10,cardinality,True,5.48,2.9054431915283203,1.0,10.0,5.0,2.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,19,0.00262659609825839,0.0009817723133892287,0.0007489987052395009
mlp,121,10000,10,0,10,max,True,8.2514,2.19990873336792,0.0,10.0,9.0,10.0,1.7536474466323853,1000,10,0,10,max,True,8.349,2.160370111465454,0.0,10.0,9.0,10.0,1.768372893333435,1000,10,0,10,max,True,8.248,2.211446523666382,0.0,10.0,9.0,10.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,58,0.5072119619904293,0.4982831746339798,0.5482404654845595
sorted_mlp,121,10000,10,0,10,max,True,8.2514,2.19990873336792,0.0,10.0,9.0,10.0,1.7536474466323853,1000,10,0,10,max,True,8.349,2.160370111465454,0.0,10.0,9.0,10.0,1.768372893333435,1000,10,0,10,max,True,8.248,2.211446523666382,0.0,10.0,9.0,10.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,71,0.0005477998653178576,7.350029140980041e-05,5.90770189774048e-05
deepsets_mlp_sum,251,10000,10,0,10,max,True,8.2514,2.19990873336792,0.0,10.0,9.0,10.0,1.7536474466323853,1000,10,0,10,max,True,8.349,2.160370111465454,0.0,10.0,9.0,10.0,1.768372893333435,1000,10,0,10,max,True,8.248,2.211446523666382,0.0,10.0,9.0,10.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,66,0.2802143845201274,0.2252038162201643,0.2632976405322552
deepsets_mlp_sum,251,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,15,0.0003372521247569424,0.00016525661249033874,0.00015487112887058174
sorted_mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,59,0.00024262211343356846,2.848602235872022e-05,2.9314397153257232e-05
mlp,121,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,76,1.4916901073893835e-05,7.844716538585317e-07,8.741991486260758e-07
pna,141,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,93,0.09481307726566958,0.10127788968384266,0.09890782227739692
pna,141,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,73,0.7689174564144241,0.6910235783085227,0.7201302379369736
pna,141,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,93,0.09481307726566958,0.10127788968384266,0.09890782227739692
small_set_transformer,37953,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,15,0.17328943792325713,0.0010330888981116004,0.0011896726282429881
deepsets_mlp_fspool,361,10000,10,0,10,sum,True,27.4814,16.09221649169922,0.0,81.0,26.0,10.0,1.7536474466323853,1000,10,0,10,sum,True,28.165,15.961634635925293,0.0,73.0,27.0,20.0,1.768372893333435,1000,10,0,10,sum,True,27.602,16.7672176361084,0.0,77.0,26.0,17.0,1.7461247444152832,0.001,0.005,64,mse,200,5,1e-09,99,35,0.0011024774732713285,0.0006695480878988747,0.00045946774480398744
