type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
deepsets_mlp_sum,1,8,8537,32,-100,100,largest_pair_sum,True,10000,1000,1000,145.1812,61.89462661743164,-190.0,200.0,168.0,184.0,2.649203062057495,143.293,61.00706100463867,-118.0,200.0,167.0,187.0,2.618053913116455,141.48,64.72430419921875,-139.0,200.0,166.0,191.0,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,199,167.46955618888708,128.87587451934814,146.5865936279297,8.836071968078613,6.817535400390625,61.734745025634766,0.20736868679523468,0.9650087467244611,145.70422315597534
deepsets_mlp_sum,1,8,11769,64,-100,100,largest_pair_sum,True,10000,1000,1000,166.7116,49.55256652832031,-192.0,200.0,184.0,195.0,3.2619073390960693,165.29,49.85739517211914,-146.0,200.0,184.0,191.0,3.2282028198242188,165.159,51.462100982666016,-154.0,200.0,184.0,196.0,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,128,333.2958117442526,264.0471429824829,254.80955505371094,12.102958679199219,9.682723999023438,102.45167541503906,0.1855967491865158,0.9037854508307404,256.55652713775635
deepsets_mlp_sum,1,8,18233,128,-100,100,largest_pair_sum,True,10000,1000,1000,180.2287,38.25194549560547,-170.0,200.0,192.0,198.0,3.906660556793213,180.133,33.93206787109375,-121.0,200.0,192.0,196.0,3.873002052307129,178.317,40.504966735839844,-175.0,200.0,192.0,198.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,115,323.44396214576284,208.7698450088501,254.5731201171875,11.383185386657715,9.51702880859375,172.32232666015625,0.10706927627325058,0.8448342313263614,260.22066020965576
deepsets_mlp_sum,1,8,31161,256,-100,100,largest_pair_sum,True,10000,1000,1000,189.1836,27.7951602935791,-150.0,200.0,197.0,200.0,4.571545124053955,188.198,29.170204162597656,-96.0,200.0,196.0,199.0,4.538384914398193,187.402,30.245073318481445,-168.0,200.0,197.0,198.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,182,142.33208591922832,118.16882085800171,112.13025665283203,7.5605363845825195,6.274681091308594,109.67301940917969,0.07673771679401398,0.8774217040485692,111.33036065101624
deepsets_mlp_sum,1,8,57017,512,-100,100,largest_pair_sum,True,10000,1000,1000,194.0938,20.87116241455078,-185.0,200.0,199.0,200.0,5.248648166656494,194.299,17.194637298583984,-36.0,200.0,199.0,200.0,5.216047763824463,193.01,21.69589614868164,-90.0,200.0,199.0,200.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,192,360.669337424503,192.46535897254944,253.77101135253906,7.677204132080078,5.43841552734375,214.34097290039062,0.11243807524442673,0.4608782550354745,250.32860112190247
deepsets_mlp_sum,1,8,108729,1024,-100,100,largest_pair_sum,True,10000,1000,1000,197.0462,13.195646286010742,-78.0,200.0,200.0,200.0,5.932857990264893,197.315,12.262781143188477,-54.0,200.0,200.0,200.0,5.900405406951904,196.981,10.529891967773438,53.0,200.0,200.0,200.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,224,168.61634569107346,95.76606392860413,81.77825927734375,6.442849636077881,5.38690185546875,96.32012176513672,0.034973107278347015,0.26245257837070535,80.97332739830017
deepsets_mlp_sum,1,8,6113,8,-100,100,largest_triple_sum,True,10000,1000,1000,74.7881,103.06764221191406,-265.0,295.0,80.0,99.0,1.5935304164886475,71.023,104.79594421386719,-231.0,281.0,78.0,-8.0,1.5713962316513062,71.569,106.84083557128906,-251.0,295.0,73.0,94.0,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,156,83.28124059689273,52.48565745353699,61.02255630493164,5.291748046875,3.130096435546875,40.856475830078125,53506635464704.0,0.9946541612993838,60.77587556838989
deepsets_mlp_sum,1,8,6921,16,-100,100,largest_triple_sum,True,10000,1000,1000,141.3886,106.35830688476562,-254.0,299.0,169.0,224.0,2.086803913116455,137.083,108.2621078491211,-219.0,291.0,168.0,203.0,2.0597832202911377,139.206,106.37792205810547,-257.0,298.0,166.5,225.0,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,67,1922.8071903301652,1791.7115173339844,2006.47119140625,33.61493682861328,25.442344665527344,255.97610473632812,310864464838656.0,0.8226913388312613,2007.592025756836
deepsets_mlp_sum,1,8,8537,32,-100,100,largest_triple_sum,True,10000,1000,1000,196.2135,96.94635009765625,-250.0,300.0,233.0,258.0,2.649203062057495,192.728,98.62287902832031,-202.0,297.0,230.0,265.0,2.618053913116455,191.79,99.5708236694336,-215.0,299.0,230.0,236.0,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,197,592.0671932925085,605.8979415893555,563.7774047851562,18.514631271362305,15.902923583984375,115.13412475585938,0.27379298210144043,0.9431352129926946,560.4530792236328
deepsets_mlp_sum,1,8,11769,64,-100,100,largest_triple_sum,True,10000,1000,1000,236.4226,79.77425384521484,-250.0,300.0,266.0,282.0,3.2619073390960693,233.256,81.268310546875,-202.0,300.0,266.0,282.0,3.2282028198242188,233.926,83.3924331665039,-154.0,300.0,266.0,289.0,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,132,608.5221645087953,530.6082344055176,530.4072875976562,17.646528244018555,14.379608154296875,135.651611328125,0.25543442368507385,0.9237295742223629,543.0450191497803
deepsets_mlp_sum,1,8,18233,128,-100,100,largest_triple_sum,True,10000,1000,1000,261.893,63.45639419555664,-239.0,300.0,283.0,295.0,3.906660556793213,260.866,58.91181564331055,-220.0,300.0,283.0,292.0,3.873002052307129,258.038,68.2776870727539,-175.0,300.0,283.0,288.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,179,606.0046907655752,280.7038059234619,313.6761169433594,12.768173217773438,9.832351684570312,113.4932861328125,0.12875491380691528,0.9327141314555902,318.5552730560303
deepsets_mlp_sum,1,8,31161,256,-100,100,largest_triple_sum,True,10000,1000,1000,278.6846,46.9648323059082,-199.0,300.0,292.0,298.0,4.571545124053955,277.248,48.59014892578125,-185.0,300.0,292.0,298.0,4.538384914398193,274.704,55.29174041748047,-268.0,300.0,293.0,297.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,33,14182.048436255971,14083.131408691406,14081.9599609375,97.96372985839844,85.82806396484375,495.329345703125,0.3808477222919464,-3.6061983507143243,14132.11572265625
deepsets_mlp_sum,1,8,57017,512,-100,100,largest_triple_sum,True,10000,1000,1000,288.2058,35.64956283569336,-225.0,300.0,297.0,300.0,5.248648166656494,288.466,30.483583450317383,-42.0,300.0,296.0,300.0,5.216047763824463,285.975,38.26173400878906,-181.0,300.0,297.0,300.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,51,16449.03744526274,16578.70880126953,16392.896484375,105.11577606201172,93.06877899169922,731.531982421875,0.40217509865760803,-10.197637202044739,16316.538391113281
deepsets_mlp_sum,1,8,108729,1024,-100,100,largest_triple_sum,True,10000,1000,1000,293.9634,23.55171775817871,-129.0,300.0,299.0,300.0,5.932857990264893,294.26,23.14192008972168,-135.0,300.0,299.0,300.0,5.900405406951904,293.659,20.152685165405273,28.0,300.0,299.0,300.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,52,18009.982166849124,18142.120727539062,17937.447265625,110.55592346191406,95.14605712890625,500.32855224609375,0.38334497809410095,-43.16668903597607,17927.934692382812
deepsets_mlp_sum,1,8,6113,8,-100,100,sum,True,10000,1000,1000,-0.5577,122.52240753173828,-532.0,500.0,1.0,65.0,1.6007636785507202,-6.071,124.97406005859375,-490.0,509.0,-5.0,-32.0,1.6070263385772705,-0.376,121.76148223876953,-411.0,456.0,0.0,-71.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,15,1.9117735583026698,0.1340175992809236,0.12655898928642273,0.25943320989608765,0.19355010986328125,1.5811614990234375,6095887663104.0,0.9999914636320084,0.12661018688231707
deepsets_mlp_sum,1,8,6921,16,-100,100,sum,True,10000,1000,1000,-0.9587,169.31668090820312,-762.0,719.0,0.0,10.0,2.096096992492676,13.741,163.68128967285156,-1010.0,541.0,12.0,-58.0,2.1014459133148193,6.072,171.2257537841797,-674.0,713.0,4.5,109.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,53,2.041909465934061,0.09246488567441702,0.10147944837808609,0.23008570075035095,0.1597423553466797,1.739013671875,1030513885184.0,0.9999965386949877,0.10224780649878085
deepsets_mlp_sum,1,8,8537,32,-100,100,sum,True,10000,1000,1000,1.2383,236.4095001220703,-921.0,1027.0,2.0,3.0,2.6601147651672363,-7.618,238.91510009765625,-802.0,751.0,-3.5,87.0,2.666325569152832,-3.476,234.4748992919922,-817.0,903.0,-5.0,-141.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,21,14.108729014351109,0.18665325362235308,0.20170456171035767,0.32031047344207764,0.22800064086914062,2.5390625,0.007394048850983381,0.9999963312091396,0.20086625218391418
deepsets_mlp_sum,1,8,11769,64,-100,100,sum,True,10000,1000,1000,-2.0623,333.8539733886719,-1403.0,1545.0,-2.0,-2.0,3.274092674255371,7.014,349.89654541015625,-1365.0,1225.0,9.5,-55.0,3.2827086448669434,-5.989,349.2373046875,-1231.0,1373.0,-9.5,72.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,30,26.10120629998529,2.8001862540841103,2.837852954864502,1.3787592649459839,1.27581787109375,7.3243408203125,9759779454976.0,0.9999767325596839,2.8348899632692337
deepsets_mlp_sum,1,8,18233,128,-100,100,sum,True,10000,1000,1000,-2.2998,468.9535827636719,-2102.0,2376.0,-3.0,-41.0,3.919740676879883,-3.344,452.03271484375,-1687.0,1537.0,0.0,-354.0,3.9290590286254883,-9.155,459.51751708984375,-1649.0,1528.0,-18.0,150.0,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,45,50.54517065975696,6.938652813434601,6.824957847595215,2.2229678630828857,2.1526412963867188,5.3230133056640625,0.022228466346859932,0.999967678176538,6.8069014847278595
deepsets_mlp_sum,1,8,31161,256,-100,100,sum,True,10000,1000,1000,-7.3063,661.7745971679688,-3531.0,3720.0,-1.0,-270.0,4.585209369659424,11.947,679.8047485351562,-2331.0,2503.0,4.0,-82.0,4.595020294189453,5.994,693.4530639648438,-3328.0,2759.0,11.5,34.0,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,48,181.4346459906572,15.817459762096405,16.11502456665039,3.373298406600952,3.0174560546875,15.070556640625,0.01758061908185482,0.9999664882713624,16.125365436077118
deepsets_mlp_sum,1,8,57017,512,-100,100,sum,True,10000,1000,1000,-11.106,939.514404296875,-3957.0,4502.0,-10.5,23.0,5.26270055770874,41.141,904.4713745117188,-3548.0,3622.0,0.5,-111.0,5.272765636444092,8.352,953.4849243164062,-3303.0,2766.0,22.5,26.0,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,45,619.0650685061315,16.707785189151764,16.51102066040039,3.1305975914001465,2.5119171142578125,11.091911315917969,0.04492689669132233,0.9999818387275802,16.62462568283081
deepsets_mlp_sum,1,8,108729,1024,-100,100,sum,True,10000,1000,1000,-17.06,1318.166015625,-6779.0,5818.0,-13.0,77.0,5.946806907653809,-52.142,1253.708251953125,-4296.0,5312.0,-36.0,-761.0,5.957937240600586,42.606,1321.609619140625,-4697.0,4540.0,-27.5,-255.0,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,19,4352.188244242577,524.3725166320801,496.9518737792969,18.246355056762695,15.71258544921875,55.1727294921875,0.08085642009973526,0.9997154831543797,498.19934272766113
