type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mean_baseline,1,5,0,16,-100,100,max,True,10000,1000,1000,True,True,70.17900085449219,35.484066009521484,-100.0,100.0,83.0,100.0,6.463418033497044,2.096096992492676,70.58999633789062,35.01793670654297,-99.0,100.0,83.0,97.0,7.0881446152953504,2.1014459133148193,69.66200256347656,36.42959976196289,-99.0,100.0,83.0,99.0,7.078242860287811,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,1259.118959,1226.424821,1327.383045,25.469288000000002,20.820999999999998,169.179,316058118249234.94,-0.00020140594276840673,0.4022364120029054,1.0100391257345493,1327.383045
mean_baseline,1,5,0,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.470800399780273,4.535961627960205,1.0,16.0,8.0,9.0,4.002872142600079,2.096096992492676,8.5649995803833,4.619499206542969,1.0,16.0,9.0,8.0,4.02931460545053,2.1014459133148193,8.524999618530273,4.583162307739258,1.0,16.0,9.0,10.0,4.0327989830891395,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,20.57494736,21.34864864,21.008312639999996,3.9573503999999997,3.5291999999999994,7.5291999999999994,1.0924346025974028,-0.00013985182364018023,0.5263195204973308,1.0101827616948844,21.008312639999996
mean_baseline,1,5,0,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,209.93170166015625,152.48971557617188,-100.0,808.0,192.0,96.0,9.83165408794176,2.096096992492676,217.718994140625,152.83006286621094,-99.0,732.0,203.0,86.0,12.190790578617028,2.1014459133148193,216.01499938964844,155.88717651367188,-99.0,801.0,198.0,72.0,12.289539739113629,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,23253.112035110003,23417.67208029,24337.817313890002,126.9643556,111.0683,591.0683,945448325893257.2,-0.0015228520246770572,0.6587224078933909,1.0191465514311278,24337.817313890002
mean_baseline,1,5,0,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.4416999816894531,0.5851504802703857,1.0,5.0,1.0,1.0,1.1789538822762033,2.096096992492676,1.4579999446868896,0.581580638885498,1.0,4.0,1.0,1.0,1.1908787144515003,2.1014459133148193,1.4490000009536743,0.5808605551719666,1.0,4.0,1.0,1.0,1.1888048562606393,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,0.34240110999999995,0.3385016900000001,0.33745229,0.532923,0.4417,2.5583,0.38631957499999997,-0.0001579435623697556,0.3631242399259903,1.0009350046141692,0.33745229
mean_baseline,1,5,0,16,-100,100,sum,True,10000,1000,1000,True,True,-0.5776000022888184,167.06825256347656,-675.0,767.0,0.0,-49.0,10.201639709339888,2.0844385623931885,-6.433000087738037,169.98858642578125,-616.0,505.0,-6.5,-11.0,12.50284707977916,2.0934879779815674,-1.5579999685287476,163.28997802734375,-605.0,519.0,-2.5,-25.0,12.284977785615293,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,27911.79837824,28930.40722016,26664.58182016,125.6699136,97.5,604.4224,10405116579077.787,-3.6048523684106826e-05,1.9684764202896932,0.9802961777469567,26664.58182016
mean_baseline,1,5,0,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,114.1781997680664,73.13796997070312,-188.0,200.0,138.0,178.0,8.052468195769002,2.0844385623931885,113.74099731445312,73.07855987548828,-175.0,200.0,139.0,172.0,9.147675399417668,2.0934879779815674,114.19499969482422,72.97733306884766,-185.0,197.0,140.0,165.0,9.200829422697012,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,5349.16364476,5340.66706284,5325.69125724,56.9139552,48.821799999999996,299.1782,1028425797947669.4,-5.2995940080791115e-08,0.5491578312672075,0.9997366169553611,5325.69125724
mean_baseline,1,5,0,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.59609985351562,107.01322937011719,-281.0,297.0,171.0,238.0,8.89007076247023,2.0844385623931885,140.1280059814453,107.00485229492188,-260.0,295.0,169.5,210.0,10.683894460108167,2.0934879779815674,140.00399780273438,107.251708984375,-238.0,293.0,172.0,230.0,10.61142189458251,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,11451.831364789998,11452.19493361,11505.464766410001,87.54227859999999,78.5,379.5961,1913076429591348.2,-0.00022035971822176315,0.6703886527369147,0.9963849225433676,11505.464766410001
mean_baseline,1,5,0,16,-100,100,max,True,10000,1000,1000,True,True,69.3656005859375,36.53535461425781,-100.0,100.0,82.0,99.0,6.496412714797426,2.0844385623931885,69.50399780273438,36.72563171386719,-97.0,100.0,82.0,100.0,7.134319166066063,2.0934879779815674,69.96800231933594,36.742034912109375,-98.0,100.0,83.0,98.0,6.987632776306812,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,1334.83213664,1348.79113856,1350.33986176,25.811072000000003,21.6344,167.3656,0.9964204746698196,-0.0002688088511515474,0.4077267444128147,1.000025403697169,1350.33986176
mean_baseline,1,5,0,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.427200317382812,4.611388206481934,1.0,16.0,8.0,3.0,4.002863310640394,2.0844385623931885,8.517999649047852,4.697624683380127,1.0,16.0,8.0,16.0,4.029236856131634,2.0934879779815674,8.336000442504883,4.5087809562683105,1.0,16.0,8.0,8.0,4.028785947249013,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,21.264900159999996,22.075920639999996,20.33742144,3.8693792000000005,3.572800000000001,7.572800000000001,1.081568605243645,-0.00040913952725118996,0.5229275172359903,0.9675913422740112,20.33742144
mean_baseline,1,5,0,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.84109497070312,152.095703125,-100.0,914.0,194.0,92.0,9.829731613661727,2.0844385623931885,207.16600036621094,151.03306579589844,-97.0,701.0,191.5,227.0,12.233766646901712,2.0934879779815674,205.3769989013672,148.3719024658203,-98.0,616.0,196.5,134.0,12.104343080868997,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,23133.10065079,22813.792404009997,22026.22085981,121.86737280000001,111.15889999999999,407.1589,2.8975088282383537,-0.0005451016813322607,0.6595802334206559,0.980984344253048,22026.22085981
