type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,261.893,63.45639419555664,-239.0,300.0,283.0,295.0,3.906660556793213,260.866,58.91181564331055,-220.0,300.0,283.0,292.0,3.873002052307129,258.038,68.2776870727539,-175.0,300.0,283.0,288.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,70,277.4235262536699,957.9294509887695,872.4456787109375,23.594018936157227,20.435134887695312,122.31515502929688,0.12267272919416428,0.8128538925921913,868.7617988586426
mlp,1,8,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,278.6846,46.9648323059082,-199.0,300.0,292.0,298.0,4.571545124053955,277.248,48.59014892578125,-185.0,300.0,292.0,298.0,4.538384914398193,274.704,55.29174041748047,-268.0,300.0,293.0,297.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,73,206.73195133087742,1011.4703102111816,1050.9678955078125,25.446765899658203,21.5587158203125,193.2054443359375,0.1141362339258194,0.6562292315009307,1049.7269821166992
mlp,1,8,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,288.2058,35.64956283569336,-225.0,300.0,297.0,300.0,5.248648166656494,288.466,30.483583450317383,-42.0,300.0,296.0,300.0,5.216047763824463,285.975,38.26173400878906,-181.0,300.0,297.0,300.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,51,170.49866932668505,1120.6975898742676,1336.7117919921875,28.682519912719727,24.62139892578125,202.2177734375,0.1710115671157837,0.08692079369592476,1340.9315567016602
mlp,1,8,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,293.9634,23.55171775817871,-129.0,300.0,299.0,300.0,5.932857990264893,294.26,23.14192008972168,-135.0,300.0,299.0,300.0,5.900405406951904,293.659,20.152685165405273,28.0,300.0,299.0,300.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,75,255.23789127617124,1254.1260375976562,1223.946044921875,27.93801498413086,23.906784057617188,165.97598266601562,0.09716656804084778,-2.01367497215249,1225.205093383789
mlp,1,8,3053,8,-100,100,sum,True,10000,1000,1000,-0.5577,122.52240753173828,-532.0,500.0,1.0,65.0,1.6007636785507202,-6.071,124.97406005859375,-490.0,509.0,-5.0,-32.0,1.6070263385772705,-0.376,121.76148223876953,-411.0,456.0,0.0,-71.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,49,0.21307225814860337,0.11081970063969493,0.10222604125738144,0.23160046339035034,0.17702102661132812,1.8643684387207031,2506009870336.0,0.9999931048825206,0.10195149574428797
mlp,1,8,3453,16,-100,100,sum,True,10000,1000,1000,-0.9587,169.31668090820312,-762.0,719.0,0.0,10.0,2.096096992492676,13.741,163.68128967285156,-1010.0,541.0,12.0,-58.0,2.1014459133148193,6.072,171.2257537841797,-674.0,713.0,4.5,109.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,83,0.39695258675866824,0.19856276642531157,0.20430435240268707,0.34178563952445984,0.2532835006713867,2.2974853515625,1749345501184.0,0.9999930314982826,0.2029936583712697
mlp,1,8,4253,32,-100,100,sum,True,10000,1000,1000,1.2383,236.4095001220703,-921.0,1027.0,2.0,3.0,2.6601147651672363,-7.618,238.91510009765625,-802.0,751.0,-3.5,87.0,2.666325569152832,-3.476,234.4748992919922,-817.0,903.0,-5.0,-141.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,35,1.4397524591464146,1.3796594552695751,1.392846703529358,0.8468748927116394,0.6075115203857422,5.6555938720703125,0.020498014986515045,0.999974665602631,1.3994887918233871
mlp,1,8,5853,64,-100,100,sum,True,10000,1000,1000,-2.0623,333.8539733886719,-1403.0,1545.0,-2.0,-2.0,3.274092674255371,7.014,349.89654541015625,-1365.0,1225.0,9.5,-55.0,3.2827086448669434,-5.989,349.2373046875,-1231.0,1373.0,-9.5,72.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,39,6.169241566566905,4.56981249153614,5.185237884521484,1.6282691955566406,1.1183834075927734,9.729795455932617,19881510567936.0,0.9999574864461558,5.193206369876862
mlp,1,8,9053,128,-100,100,sum,True,10000,1000,1000,-2.2998,468.9535827636719,-2102.0,2376.0,-3.0,-41.0,3.919740676879883,-3.344,452.03271484375,-1687.0,1537.0,0.0,-354.0,3.9290590286254883,-9.155,459.51751708984375,-1649.0,1528.0,-18.0,150.0,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,63,22.449973732043222,12.974241733551025,14.240949630737305,2.702838182449341,1.8781204223632812,24.04971694946289,0.026849115267395973,0.9999325573214036,14.21589308977127
mlp,1,8,15453,256,-100,100,sum,True,10000,1000,1000,-7.3063,661.7745971679688,-3531.0,3720.0,-1.0,-270.0,4.585209369659424,11.947,679.8047485351562,-2331.0,2503.0,4.0,-82.0,4.595020294189453,5.994,693.4530639648438,-3328.0,2759.0,11.5,34.0,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,35,123.33172123902922,105.18455266952515,120.63285827636719,7.901287078857422,5.4862213134765625,51.348876953125,0.057771194726228714,0.9997491399832867,120.06846308708191
