type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-29.18798065185547,16.464067459106445,-95.39482879638672,4.605170249938965,-28.229591369628906,-6.284829616546631,22.33533171075559,1.7536474466323853,-28.663358688354492,16.29711151123047,-95.39482879638672,4.595170021057129,-28.447330474853516,-37.64482879638672,17.462780835581704,1.768372893333435,-29.096498489379883,16.952016830444336,-95.39482879638672,4.595170021057129,-28.28483009338379,-11.394829750061035,17.50819559170465,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,142,0.008233072164996415,0.01010285338270478,0.00942011084407568,0.06677401810884476,0.05226325988769531,1.2478485107421875,0.02159029431641102,0.9999672196747751,0.006601833272725344,0.0053193713538348675,0.009454850893234834
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.384041786193848,12.652153015136719,-88.25012969970703,4.600157737731934,-9.268468856811523,3.9069979190826416,21.855500703982475,1.7536474466323853,-11.19681167602539,12.352303504943848,-93.97486877441406,4.595170021057129,-9.50273323059082,3.9069979190826416,16.64653150821105,1.768372893333435,-11.7045259475708,13.637917518615723,-93.97486877441406,4.595170021057129,-9.246463775634766,3.9069979190826416,16.701676787838213,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,207,0.1655700341294146,0.19394957972690463,0.23980079591274261,0.29802650213241577,0.19070976972579956,4.721221923828125,0.12413642555475235,0.9987106984757345,0.06506207585334778,0.031445227563381195,0.2408971176482737
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-4.513059616088867,9.253870010375977,-84.86302185058594,4.595153331756592,-2.2634923458099365,4.189680099487305,20.693492865722284,1.7536474466323853,-4.581649303436279,9.024402618408203,-82.99349212646484,4.591831207275391,-2.5212254524230957,4.189680099487305,16.097857549725294,1.768372893333435,-4.3268656730651855,9.33848762512207,-63.743492126464844,4.591831207275391,-1.89459228515625,4.189680099487305,15.943096625814913,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,143,0.24202770018463682,0.246061815880239,0.338094562292099,0.31492817401885986,0.18404746055603027,6.281345367431641,0.12951093912124634,0.996123094819962,0.11376279592514038,0.047419775277376175,0.33644772972911596
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2586768865585327,6.837418079376221,-63.93666458129883,4.590157985687256,0.7820438742637634,4.302468776702881,19.784513728664365,1.7536474466323853,-1.4349937438964844,6.889420509338379,-52.84657669067383,4.587666988372803,0.6837325692176819,4.302468776702881,15.814639626876097,1.768372893333435,-0.8727447986602783,6.205984592437744,-34.855220794677734,4.587666988372803,1.0638151168823242,4.302468776702881,15.475910776916322,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,210,0.11431742413266069,0.13022674643434584,0.06843345612287521,0.16546575725078583,0.10400676727294922,1.733428955078125,0.16871394217014313,0.9982231647934263,0.114982970058918,0.03469514474272728,0.06944038206711411
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5644497871398926,5.137022018432617,-62.63389587402344,4.585170745849609,2.4056036472320557,4.362020492553711,19.051037025536914,1.7536474466323853,0.3456847071647644,5.338164329528809,-45.80588150024414,4.583178520202637,2.250170946121216,4.362020492553711,15.470607996816643,1.768372893333435,0.789948046207428,4.823976993560791,-33.82069396972656,4.583178520202637,2.7075095176696777,4.362020492553711,15.092946654169857,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,190,0.15857802785838107,0.16833684605080634,0.09778644144535065,0.15193139016628265,0.07595175504684448,3.9620227813720703,0.13249291479587555,0.99579788257337,0.10229562222957611,0.044035155326128006,0.10386030923109502
mean_baseline,1,5,0,10,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-29.18798065185547,16.464067459106445,-95.39482879638672,4.605170249938965,-28.229591369628906,-6.284829616546631,22.33533171075559,1.7536474466323853,-28.663358688354492,16.29711151123047,-95.39482879638672,4.595170021057129,-28.447330474853516,-37.64482879638672,17.462780835581704,1.768372893333435,-29.096498489379883,16.952016830444336,-95.39482879638672,4.595170021057129,-28.28483009338379,-11.394829750061035,17.50819559170465,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,1,271.0655163690897,265.8710606176683,287.3792466150896,12.908382764546944,10.547000885009766,66.20685026459802,13.792834557787515,-2.9122105416279354e-05,0.4899450897743561,1.0283113166164914,287.3792466150896
mean_baseline,1,5,0,10,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.384041786193848,12.652153015136719,-88.25012969970703,4.600157737731934,-9.268468856811523,3.9069979190826416,21.855500703982475,1.7536474466323853,-11.19681167602539,12.352303504943848,-93.97486877441406,4.595170021057129,-9.50273323059082,3.9069979190826416,16.64653150821105,1.768372893333435,-11.7045259475708,13.637917518615723,-93.97486877441406,4.595170021057129,-9.246463775634766,3.9069979190826416,16.701676787838213,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,1,160.07695949952029,152.61444147407093,186.09550431698182,9.943196074443996,8.177621974674611,82.59082613972053,8.002325494022362,-0.0005522252258387539,0.900244364417237,1.0491217281888336,186.09550431698182
mean_baseline,1,5,0,10,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-4.513059616088867,9.253870010375977,-84.86302185058594,4.595153331756592,-2.2634923458099365,4.189680099487305,20.693492865722284,1.7536474466323853,-4.581649303436279,9.024402618408203,-82.99349212646484,4.591831207275391,-2.5212254524230957,4.189680099487305,16.097857549725294,1.768372893333435,-4.3268656730651855,9.33848762512207,-63.743492126464844,4.591831207275391,-1.89459228515625,4.189680099487305,15.943096625814913,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,1,85.6340967580484,81.44454210291518,87.24200795904115,6.751767063983423,6.041522216328882,59.23043220089981,3.3154093734162204,-0.0003975381067973238,1.2583399734543208,1.0166358769043282,87.24200795904115
mean_baseline,1,5,0,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2586768865585327,6.837418079376221,-63.93666458129883,4.590157985687256,0.7820438742637634,4.302468776702881,19.784513728664365,1.7536474466323853,-1.4349937438964844,6.889420509338379,-52.84657669067383,4.587666988372803,0.6837325692176819,4.302468776702881,15.814639626876097,1.768372893333435,-0.8727447986602783,6.205984592437744,-34.855220794677734,4.587666988372803,1.0638151168823242,4.302468776702881,15.475910776916322,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,1,46.75028961709294,47.49520358689078,38.66318475640582,4.611482758049115,4.462477300119022,33.59654393439331,2.1860415178797483,-0.003867233249367441,1.619765760476012,0.966943568194547,38.66318475640582
mean_baseline,1,5,0,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5644497871398926,5.137022018432617,-62.63389587402344,4.585170745849609,2.4056036472320557,4.362020492553711,19.051037025536914,1.7536474466323853,0.3456847071647644,5.338164329528809,-45.80588150024414,4.583178520202637,2.250170946121216,4.362020492553711,15.470607996816643,1.768372893333435,0.789948046207428,4.823976993560791,-33.82069396972656,4.583178520202637,2.7075095176696777,4.362020492553711,15.092946654169857,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,results.csv,mse,True,1,26.388995769395937,28.54385578625673,23.32160234879155,3.35083435399286,2.9122594594955444,34.3851437778139,1.3105576301170851,-0.002185123927693544,1.466911195342186,0.9711918479411231,23.32160234879155
