type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2586768865585327,6.837418079376221,-63.93666458129883,4.590157985687256,0.7820438742637634,4.302468776702881,19.784513728664365,1.7536474466323853,-1.4349937438964844,6.889420509338379,-52.84657669067383,4.587666988372803,0.6837325692176819,4.302468776702881,15.814639626876097,1.768372893333435,-0.8727447986602783,6.205984592437744,-34.855220794677734,4.587666988372803,1.0638151168823242,4.302468776702881,15.475910776916322,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,127,0.16899593067681715,0.13429779699072242,0.11797107756137848,0.2120949923992157,0.1381913423538208,2.920879364013672,0.22366856038570404,0.9969369491100267,0.12447243928909302,0.04447243735194206,0.11821325868368149
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2586768865585327,6.837418079376221,-63.93666458129883,4.590157985687256,0.7820438742637634,4.302468776702881,19.784513728664365,1.7536474466323853,-1.4349937438964844,6.889420509338379,-52.84657669067383,4.587666988372803,0.6837325692176819,4.302468776702881,15.814639626876097,1.768372893333435,-0.8727447986602783,6.205984592437744,-34.855220794677734,4.587666988372803,1.0638151168823242,4.302468776702881,15.475910776916322,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,161,0.17141625429889198,0.15502276353072375,0.11294611543416977,0.1943170428276062,0.10700845718383789,2.6841697692871094,0.18737663328647614,0.9970674194768274,0.11644724756479263,0.04074472934007645,0.1108050475595519
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5644497871398926,5.137022018432617,-62.63389587402344,4.585170745849609,2.4056036472320557,4.362020492553711,19.051037025536914,1.7536474466323853,0.3456847071647644,5.338164329528809,-45.80588150024414,4.583178520202637,2.250170946121216,4.362020492553711,15.470607996816643,1.768372893333435,0.789948046207428,4.823976993560791,-33.82069396972656,4.583178520202637,2.7075095176696777,4.362020492553711,15.092946654169857,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,143,0.14818874970790308,0.1022638117428869,0.1067584976553917,0.14797866344451904,0.07391226291656494,4.7660980224609375,0.12744279205799103,0.9954123318375795,0.08059756457805634,0.04288952052593231,0.1108543915906921
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5644497871398926,5.137022018432617,-62.63389587402344,4.585170745849609,2.4056036472320557,4.362020492553711,19.051037025536914,1.7536474466323853,0.3456847071647644,5.338164329528809,-45.80588150024414,4.583178520202637,2.250170946121216,4.362020492553711,15.470607996816643,1.768372893333435,0.789948046207428,4.823976993560791,-33.82069396972656,4.583178520202637,2.7075095176696777,4.362020492553711,15.092946654169857,1.7461247444152832,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,123,0.20806553433085703,0.20298602432012558,0.13057568669319153,0.19530326128005981,0.12164843082427979,4.046560287475586,0.14096660912036896,0.9943888500758767,0.12073330581188202,0.056605879217386246,0.13151589944027364
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-29.138500213623047,16.353561401367188,-95.39482879638672,4.605170249938965,-28.20038604736328,-47.23482894897461,22.156344000717386,1.7441093921661377,-27.953598022460938,15.584047317504883,-93.40483093261719,4.605170249938965,-27.419273376464844,2.0451700687408447,17.422430217410046,1.7379363775253296,-28.445398330688477,16.03348159790039,-91.43482971191406,4.5651702880859375,-28.29688262939453,-2.154829740524292,17.377057305267066,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,173,0.07365530929795117,0.06459824065677822,0.05483012646436691,0.17897751927375793,0.14531803131103516,1.8234634399414062,0.011543379165232182,0.9997867134011186,0.012175384908914566,0.014359548687934875,0.05486722546629608
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_1_tuple,True,10000,1000,1000,True,True,-29.138500213623047,16.353561401367188,-95.39482879638672,4.605170249938965,-28.20038604736328,-47.23482894897461,22.156344000717386,1.7441093921661377,-27.953598022460938,15.584047317504883,-93.40483093261719,4.605170249938965,-27.419273376464844,2.0451700687408447,17.422430217410046,1.7379363775253296,-28.445398330688477,16.03348159790039,-91.43482971191406,4.5651702880859375,-28.29688262939453,-2.154829740524292,17.377057305267066,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,45,0.1497707046971769,0.05049826065078378,0.05332571268081665,0.1755731850862503,0.14104461669921875,1.1440277099609375,0.012916593812406063,0.9997925654915643,0.013089008629322052,0.014086414128541946,0.05313713336363435
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.274112701416016,12.583996772766113,-92.00244140625,4.600157737731934,-9.349327087402344,3.9069979190826416,21.61109148099485,1.7441093921661377,-10.978508949279785,12.294144630432129,-75.3030014038086,4.600157737731934,-9.54018497467041,3.9069979190826416,16.66582273244266,1.7379363775253296,-11.344254493713379,12.665255546569824,-80.8694839477539,4.580357551574707,-9.880388259887695,3.9069979190826416,16.695556122473125,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,144,0.6692602789136255,0.6626499481499195,0.5460018515586853,0.5177652835845947,0.36026251316070557,5.4037933349609375,0.12144923210144043,0.9965961825940273,0.1040564551949501,0.054838914424180984,0.5446811281144619
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_2_tuple,True,10000,1000,1000,True,True,-11.274112701416016,12.583996772766113,-92.00244140625,4.600157737731934,-9.349327087402344,3.9069979190826416,21.61109148099485,1.7441093921661377,-10.978508949279785,12.294144630432129,-75.3030014038086,4.600157737731934,-9.54018497467041,3.9069979190826416,16.66582273244266,1.7379363775253296,-11.344254493713379,12.665255546569824,-80.8694839477539,4.580357551574707,-9.880388259887695,3.9069979190826416,16.695556122473125,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,183,0.25217561290901935,0.3346725502051413,0.33568406105041504,0.35059332847595215,0.22048139572143555,6.47650146484375,0.07849759608507156,0.9979073198854045,0.06852594017982483,0.037132956087589264,0.3323146505281329
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-4.441680431365967,9.097416877746582,-73.24742889404297,4.595153331756592,-2.263490676879883,4.189680099487305,20.428739785304746,1.7441093921661377,-4.348911285400391,9.294534683227539,-71.82864379882812,4.595153331756592,-2.2420501708984375,4.189680099487305,16.02096829707319,1.7379363775253296,-4.764285087585449,9.38960075378418,-75.71349334716797,4.581997394561768,-2.684905529022217,4.189680099487305,16.097988820758587,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,120,0.2909889645447397,0.42452633287757635,0.5363494753837585,0.3406199812889099,0.18518328666687012,15.149799346923828,0.12926073372364044,0.9939164984400952,0.1126885712146759,0.05102758854627609,0.5261945608071983
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_3_tuple,True,10000,1000,1000,True,True,-4.441680431365967,9.097416877746582,-73.24742889404297,4.595153331756592,-2.263490676879883,4.189680099487305,20.428739785304746,1.7441093921661377,-4.348911285400391,9.294534683227539,-71.82864379882812,4.595153331756592,-2.2420501708984375,4.189680099487305,16.02096829707319,1.7379363775253296,-4.764285087585449,9.38960075378418,-75.71349334716797,4.581997394561768,-2.684905529022217,4.189680099487305,16.097988820758587,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,197,0.21138409423125779,0.31047355476766825,0.30470168590545654,0.2925933301448822,0.1537896990776062,9.064338684082031,0.13737209141254425,0.9965439447694983,0.11143425107002258,0.04383281245827675,0.31255102483555675
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2748535871505737,6.881892204284668,-69.04619598388672,4.590157985687256,0.9076687097549438,4.302468776702881,19.613570860642596,1.7441093921661377,-1.2311736345291138,7.243438243865967,-71.7783203125,4.590157985687256,0.9058990478515625,4.302468776702881,15.62668258270449,1.7379363775253296,-1.4971638917922974,7.231124401092529,-45.644405364990234,4.5803070068359375,0.6479554176330566,4.302468776702881,15.615937732095285,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,158,0.14381678893592706,0.5344450217671692,0.15988515317440033,0.2227432131767273,0.11985766887664795,4.024330139160156,0.21906590461730957,0.9969422884679711,0.14482498168945312,0.046025682240724564,0.15826955530792475
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_4_tuple,True,10000,1000,1000,True,True,-1.2748535871505737,6.881892204284668,-69.04619598388672,4.590157985687256,0.9076687097549438,4.302468776702881,19.613570860642596,1.7441093921661377,-1.2311736345291138,7.243438243865967,-71.7783203125,4.590157985687256,0.9058990478515625,4.302468776702881,15.62668258270449,1.7379363775253296,-1.4971638917922974,7.231124401092529,-45.644405364990234,4.5803070068359375,0.6479554176330566,4.302468776702881,15.615937732095285,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,179,0.24556434709744848,0.5438972185365856,0.2320750653743744,0.2588842213153839,0.11795687675476074,4.334331512451172,0.27348652482032776,0.9955616982082658,0.15643948316574097,0.05349353700876236,0.24218445271253586
deepsets_mlp_sum,1,5,6315,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5526536703109741,5.147868633270264,-59.42641067504883,4.585170745849609,2.4738047122955322,4.362020492553711,18.884498439201238,1.7441093921661377,0.6428976655006409,5.457860469818115,-47.43436813354492,4.585170745849609,2.615631580352783,4.362020492553711,15.330485205496046,1.7379363775253296,0.43020299077033997,5.761540412902832,-43.264366149902344,4.577297687530518,2.59706449508667,4.362020492553711,15.339038166489525,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,189,0.2560409876950987,0.2892223409144208,0.2755170166492462,0.17756924033164978,0.08308166265487671,8.897174835205078,0.2210416942834854,0.9917001327400242,0.11767296493053436,0.05079875513911247,0.2702393305953592
deepsets_ds1t,1,5,6566,10,-100,100,desperate_student_5_tuple,True,10000,1000,1000,True,True,0.5526536703109741,5.147868633270264,-59.42641067504883,4.585170745849609,2.4738047122955322,4.362020492553711,18.884498439201238,1.7441093921661377,0.6428976655006409,5.457860469818115,-47.43436813354492,4.585170745849609,2.615631580352783,4.362020492553711,15.330485205496046,1.7379363775253296,0.43020299077033997,5.761540412902832,-43.264366149902344,4.577297687530518,2.59706449508667,4.362020492553711,15.339038166489525,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,dst-opt-vs-non-opt-results.csv,mse,False,111,0.11457084024408061,0.16099848365411162,0.23673976957798004,0.19585824012756348,0.09080672264099121,7.039684295654297,0.26861584186553955,0.9928682853758285,0.11758182942867279,0.05603084713220596,0.23926715925335884
