type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
deepsets_mlp_fspool,1,8,33977,256,-100,100,largest_contiguous_sum,True,10000,1000,1000,3198.0713,1891.75927734375,-87.0,7995.0,3142.5,2234.0,4.571545124053955,3127.96,1907.17626953125,-86.0,7253.0,3032.0,941.0,4.538384914398193,3156.732,1922.9608154296875,-72.0,7599.0,3146.0,1475.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,35,1580.8792834858984,42.3013995885849,53.69082260131836,4.262753963470459,3.35894775390625,101.851806640625,0.008896238170564175,0.9999854802493335,53.248058915138245
deepsets_mlp_fspool,1,8,62649,512,-100,100,largest_contiguous_sum,True,10000,1000,1000,6383.915,3739.21044921875,-92.0,15341.0,6350.0,3012.0,5.248648166656494,6240.139,3791.849365234375,-3.0,13845.0,6077.0,6486.0,5.216047763824463,6306.673,3811.550048828125,-22.0,14526.0,6253.0,349.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,43,8162.473288815492,97.20348739624023,137.6804656982422,6.054372787475586,3.5401611328125,178.03759765625,0.006340227089822292,0.9999905230391344,135.29432010650635
deepsets_mlp_fspool,1,8,119993,1024,-100,100,largest_contiguous_sum,True,10000,1000,1000,12759.458,7453.21630859375,-78.0,27830.0,12706.5,2069.0,5.932857990264893,12541.338,7602.900390625,9.0,27793.0,12115.5,1353.0,5.900405406951904,12593.548,7547.2060546875,53.0,26962.0,12816.5,344.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,23,48948.77494491285,2563.225242614746,2572.3720703125,42.99054718017578,37.91357421875,197.810546875,0.006664768327027559,0.999954839226227,2574.2567443847656
deepsets_mlp_fspool,1,8,6201,8,-100,100,max,True,10000,1000,1000,54.6614,43.348487854003906,-100.0,100.0,68.0,99.0,1.5935304164886475,51.537,46.364261627197266,-98.0,100.0,68.0,99.0,1.5713962316513062,52.274,45.34043502807617,-100.0,100.0,66.5,95.0,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,67,5.824520426760813,7.073000060394406,0.5388826131820679,0.21016842126846313,0.07338142395019531,17.939882278442383,730169081856.0,0.9997378663285128,0.532330286456272
deepsets_mlp_fspool,1,8,7097,16,-100,100,max,True,10000,1000,1000,69.6944,35.70718765258789,-100.0,100.0,82.0,99.0,2.086803913116455,67.851,38.106807708740234,-100.0,100.0,81.0,100.0,2.0597832202911377,69.595,36.1907844543457,-98.0,100.0,83.0,100.0,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,108,9.67860352765223,9.455531492829323,12.863513946533203,1.8801159858703613,0.8999099731445312,51.53280258178711,13728201310208.0,0.9901788221564357,12.658040910959244
deepsets_mlp_fspool,1,8,8889,32,-100,100,max,True,10000,1000,1000,80.7492,29.105627059936523,-100.0,100.0,91.0,100.0,2.649203062057495,80.328,27.696107864379883,-99.0,100.0,91.0,100.0,2.618053913116455,78.943,31.726041793823242,-94.0,100.0,90.0,100.0,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,71,19.820207033947014,21.31498020887375,18.85965347290039,2.9097187519073486,1.9244422912597656,32.54005813598633,0.04983236640691757,0.9812629178729123,18.849346339702606
deepsets_mlp_fspool,1,8,12473,64,-100,100,max,True,10000,1000,1000,88.3731,22.601139068603516,-100.0,100.0,96.0,100.0,3.2619073390960693,88.047,22.86890411376953,-94.0,100.0,96.0,100.0,3.2282028198242188,87.666,23.426834106445312,-90.0,100.0,95.0,100.0,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,61,33.69029893085455,28.307916939258575,25.937137603759766,3.718717575073242,2.7825584411621094,31.697731018066406,0.05682151019573212,0.9527398678018959,26.12024813890457
deepsets_mlp_fspool,1,8,19641,128,-100,100,max,True,10000,1000,1000,93.1335,17.282691955566406,-99.0,100.0,98.0,100.0,3.906660556793213,93.3,14.361058235168457,-64.0,100.0,98.0,100.0,3.873002052307129,93.179,15.935023307800293,-86.0,100.0,98.0,100.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,46,46.024779465547795,30.90645182132721,30.039011001586914,4.060758113861084,3.1251144409179688,57.13203430175781,0.0607718899846077,0.8817012240480369,30.207903027534485
deepsets_mlp_fspool,1,8,33977,256,-100,100,max,True,10000,1000,1000,96.4442,11.63577651977539,-87.0,100.0,99.0,100.0,4.571545124053955,95.973,12.757596969604492,-86.0,100.0,99.0,100.0,4.538384914398193,95.921,12.021512985229492,-72.0,100.0,99.0,100.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,60,96.26500590136096,38.191038608551025,37.1932487487793,4.522471904754639,3.4984970092773438,49.2611083984375,0.04792424663901329,0.7426371096074145,37.22679162025452
deepsets_mlp_fspool,1,8,62649,512,-100,100,max,True,10000,1000,1000,98.0858,8.493494033813477,-92.0,100.0,100.0,100.0,5.248648166656494,98.205,6.153451442718506,-3.0,100.0,100.0,100.0,5.216047763824463,97.719,8.79886531829834,-22.0,100.0,100.0,100.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,76,122.44996127960788,57.14931058883667,61.79791259765625,6.022727012634277,4.927257537841797,34.24036407470703,0.06528370827436447,0.2017839799503034,61.63669395446777
