type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_precision,test_recall,avg_test_loss
deepsets_mlp_sum,1,8,16313,8,-100,100,mode,True,10000,1000,1000,119.7436,42.501897122834414,0,200,121.0,102,7.15142217056767,1.5935304164886475,119.326,43.484545806527635,2,200,122.0,107,7.997574851326865,1.5713962316513062,121.536,41.922460614806475,0,200,123.0,109,8.010913978734623,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,104,3.5345718792806093,3.7422134578227997,0.051,0.06437761649021997,0.030905887039150273,0.039180461288888094,0.051,3.792642295360565
deepsets_mlp_sum,1,8,17121,16,-100,100,mode,True,10000,1000,1000,116.0295,39.841521428655305,0,200,115.0,101,6.986846217661313,2.086803913116455,114.986,39.542885630666866,0,200,115.0,101,7.850758951214552,2.0597832202911377,116.575,39.92112692547644,0,200,115.0,101,7.952319540265149,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,53,4.641746129591876,4.822573691606522,0.031,0.0229538852766641,0.014782403366214841,0.014058381558381558,0.031,4.837560713291168
deepsets_mlp_sum,1,8,18737,32,-100,100,mode,True,10000,1000,1000,112.8575,43.990364783097675,0,200,113.0,101,7.159187897178912,2.649203062057495,113.18,45.9803175282642,0,200,113.0,102,8.06962547433255,2.618053913116455,112.204,43.69510709450201,0,200,113.0,106,8.024708978975802,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,35,5.152019582250575,5.186667233705521,0.008,0.007278435849864422,0.0021135927581956617,0.001262774988043998,0.008,5.210335671901703
deepsets_mlp_sum,1,8,21969,64,-100,100,mode,True,10000,1000,1000,114.3821,46.0220762198969,0,200,116.0,101,7.271298927111046,3.2619073390960693,116.416,44.38780174777751,0,200,116.0,102,8.146939000178348,3.2282028198242188,113.803,47.067379266324146,0,200,115.0,105,8.243689537899268,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,37,5.180193162470577,5.158615350723267,0.007,0.011237432779985972,0.0012610711014391187,0.0007742558788069449,0.007,5.200527608394623
deepsets_mlp_sum,1,8,28433,128,-100,100,mode,True,10000,1000,1000,113.3551,48.416530276239335,0,200,116.0,101,7.419879908181046,3.906660556793213,112.126,49.366629660125675,0,200,115.0,102,8.260311612164152,3.873002052307129,112.956,50.65044979069781,0,200,116.0,101,8.397051040166469,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,17,5.2382562284120135,5.219502687454224,0.008,0.0034110535405872193,0.00195527950310559,0.0013513071895424836,0.008,5.246591478586197
deepsets_mlp_sum,1,8,41361,256,-100,100,mode,True,10000,1000,1000,113.0303,50.58560251603217,0,200,118.0,102,7.499550314331362,4.571545124053955,111.654,51.17384374854013,0,200,117.0,105,8.460190745848461,4.538384914398193,114.506,50.13988396476402,0,200,118.0,101,8.41186311034047,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,36,5.229242933534055,5.230693608522415,0.011,0.00926037215099715,0.0027090783978530237,0.0018224914706370002,0.011,5.244721949100494
deepsets_mlp_sum,1,8,67217,512,-100,100,mode,True,10000,1000,1000,111.6673,52.693967498282,0,200,118.0,107,7.588350333264448,5.248648166656494,111.231,51.36153851862306,0,200,117.0,102,8.543282237210908,5.216047763824463,112.787,52.19219894773548,0,200,117.0,108,8.49937663356377,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,30,5.297059650732837,5.300565987825394,0.009,0.007536504945831371,0.0007384554140127389,0.00039476854241954915,0.009,5.301864445209503
deepsets_mlp_sum,1,8,118929,1024,-100,100,mode,True,10000,1000,1000,109.684,54.33625625675733,0,200,116.0,109,7.648197157979843,5.932857990264893,111.564,53.572604043484766,0,200,119.0,104,8.620047049278453,5.900405406951904,107.862,55.29172592712223,0,200,115.5,101,8.647021268311033,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,19,5.300795182154159,5.302725166082382,0.002,0.0025380710659898475,4.46927374301676e-05,2.2598870056497175e-05,0.002,5.303021639585495
deepsets_mlp_sum,1,8,6113,8,-100,100,longest_seq_length,True,10000,1000,1000,1.1437000036239624,0.36421188712120056,1.0,4.0,1.0,1.0,0.6129390461158177,1.5935304164886475,1.1260000467300415,0.3318493664264679,1.0,2.0,1.0,1.0,0.5466560921316164,1.5713962316513062,1.1519999504089355,0.38327011466026306,1.0,4.0,1.0,1.0,0.6531388175565326,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,35,0.11522728487089941,0.09514104668051004,0.1264602690935135,0.22802558541297913,0.13518935441970825,2.5518293380737305,0.16792024672031403,0.13911699620775408,0.12774589098989964
deepsets_mlp_sum,1,8,6921,16,-100,100,longest_seq_length,True,10000,1000,1000,1.4402999877929688,0.5853511095046997,1.0,5.0,1.0,1.0,1.1783930297983656,2.086803913116455,1.4179999828338623,0.5824741125106812,1.0,4.0,1.0,1.0,1.1672353764941201,2.0597832202911377,1.4620000123977661,0.6344730257987976,1.0,7.0,1.0,1.0,1.2417172636717297,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,42,0.2234687359090064,0.21209817612543702,0.2584195137023926,0.3531975746154785,0.2434837818145752,5.0464606285095215,0.24501293897628784,0.3580532337001381,0.2713040914386511
deepsets_mlp_sum,1,8,8537,32,-100,100,longest_seq_length,True,10000,1000,1000,1.9744000434875488,0.8542508482933044,1.0,7.0,2.0,2.0,1.7399923266063564,2.649203062057495,1.9279999732971191,0.8454679846763611,1.0,6.0,2.0,2.0,1.7320136595093967,2.618053913116455,1.972000002861023,0.8504210114479065,1.0,5.0,2.0,2.0,1.7463447124691536,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,28,0.3470837675082456,0.3481400478631258,0.32850414514541626,0.43065345287323,0.3450661897659302,2.4088492393493652,0.23032227158546448,0.5457731054489912,0.3254320099949837
deepsets_mlp_sum,1,8,11769,64,-100,100,longest_seq_length,True,10000,1000,1000,2.9296000003814697,1.385223388671875,1.0,11.0,3.0,3.0,2.4359469094903208,3.2619073390960693,2.8570001125335693,1.4044753313064575,1.0,9.0,3.0,3.0,2.4585546237497504,3.2282028198242188,2.937000036239624,1.3953605890274048,1.0,8.0,3.0,3.0,2.4596342710002075,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,47,0.6766233029449062,0.6468974631279707,0.6112152934074402,0.575855553150177,0.4452831745147705,3.621507167816162,0.2110615074634552,0.686078294838981,0.6176434382796288
deepsets_mlp_sum,1,8,18233,128,-100,100,longest_seq_length,True,10000,1000,1000,4.934000015258789,2.714782476425171,1.0,20.0,5.0,3.0,3.372050198846428,3.906660556793213,4.853000164031982,2.7300899028778076,1.0,16.0,4.0,2.0,3.404388278445968,3.873002052307129,4.816999912261963,2.633535861968994,1.0,15.0,5.0,2.0,3.372896697049015,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,31,1.8645089291463233,1.7593896463513374,1.6270170211791992,0.9214950799942017,0.6795377731323242,7.672758102416992,0.20357124507427216,0.7654077760782287,1.6133924797177315
deepsets_mlp_sum,1,8,31161,256,-100,100,longest_seq_length,True,10000,1000,1000,10.493000030517578,7.287753582000732,1.0,58.0,9.0,3.0,4.687662498247126,4.571545124053955,10.395000457763672,7.54565954208374,1.0,39.0,9.0,2.0,4.8003254173790255,4.538384914398193,10.220000267028809,7.07513952255249,1.0,42.0,9.0,6.0,4.788611977115845,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,143,9.710387062874569,9.105924785137177,8.588284492492676,1.9531370401382446,1.1962628364562988,18.82196044921875,0.20526079833507538,0.8284319539577478,8.691146314144135
deepsets_mlp_sum,1,8,57017,512,-100,100,longest_seq_length,True,10000,1000,1000,34.846500396728516,33.338768005371094,1.0,265.0,23.0,3.0,6.641225265239276,5.248648166656494,34.19499969482422,33.466773986816406,1.0,216.0,23.0,3.0,7.1342549443501575,5.216047763824463,34.867000579833984,34.087581634521484,1.0,240.0,23.0,2.0,7.229940123859755,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,84,193.8892387341542,193.20948934555054,209.69725036621094,8.232512474060059,3.4917354583740234,141.66748046875,0.27857038378715515,0.8195319477910314,208.31717443466187
deepsets_mlp_sum,1,8,108729,1024,-100,100,longest_seq_length,True,10000,1000,1000,211.9925994873047,251.1483917236328,1.0,1024.0,101.0,5.0,9.738914235940769,5.932857990264893,206.8679962158203,252.70068359375,1.0,1015.0,90.5,4.0,11.366536871651864,5.900405406951904,209.26100158691406,249.65069580078125,1.0,1024.0,103.0,2.0,11.497143443870357,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,29,24228.91571705812,23856.102478027344,23354.05859375,115.85781860351562,101.52399444580078,541.3268432617188,2.152168035507202,0.6252886620069281,23257.25030517578
deepsets_mlp_sum,1,8,6113,8,-100,100,largest_contiguous_sum,True,10000,1000,1000,106.52839660644531,94.77655029296875,-100.0,580.0,97.0,98.0,8.95812421494986,1.5935304164886475,102.54299926757812,98.34735107421875,-98.0,437.0,93.0,33.0,10.863621296425503,1.5713962316513062,105.51200103759766,100.7816390991211,-100.0,488.0,92.0,69.0,10.858113864917204,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,mse,82,10.38219795788929,10.021541029214859,7.940258979797363,1.5202019214630127,0.9980506896972656,20.87665557861328,88753502683136.0,0.999218242855427,8.069623798131943
