type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,3053,8,-100,100,cardinality,True,10000,1000,1000,4.4696,2.298102617263794,1.0,8.0,4.0,2.0,1.5935304164886475,4.383,2.338869571685791,1.0,8.0,4.0,1.0,1.5713962316513062,4.421,2.3177056312561035,1.0,8.0,4.0,7.0,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,259,0.05622676035068977,0.05154115904588252,0.056890327483415604,0.1416185051202774,0.07510638236999512,1.8372812271118164,0.032633062452077866,0.9894093670649808,0.056433192803524435
mlp,1,8,3453,16,-100,100,cardinality,True,10000,1000,1000,8.4411,4.614968299865723,1.0,16.0,8.0,6.0,2.086803913116455,8.277,4.680200099945068,1.0,16.0,8.0,15.0,2.0597832202911377,8.328,4.660731315612793,1.0,16.0,8.0,1.0,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,173,0.43719290054527815,0.9618451297283173,1.0366564989089966,0.6970301270484924,0.43897950649261475,5.141469955444336,0.0927128866314888,0.9522771079782538,1.0396520681679249
mlp,1,8,4253,32,-100,100,cardinality,True,10000,1000,1000,16.3776,9.241147994995117,1.0,32.0,16.0,11.0,2.649203062057495,16.064,9.385409355163574,1.0,32.0,16.0,12.0,2.618053913116455,16.173,9.356552124023438,1.0,32.0,16.0,1.0,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,31,2.7350467640882843,5.116076081991196,5.421882629394531,1.735413670539856,1.2804889678955078,11.966297149658203,0.16807526350021362,0.9380675216131953,5.4005367159843445
mlp,1,8,5853,64,-100,100,cardinality,True,10000,1000,1000,32.2572,18.486434936523438,1.0,64.0,32.0,22.0,3.2619073390960693,31.637,18.768356323242188,1.0,64.0,31.0,24.0,3.2282028198242188,31.844,18.72051429748535,1.0,64.0,32.0,51.0,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,43,4.717354100221281,13.484070062637329,13.760488510131836,2.690728187561035,1.8343849182128906,16.896575927734375,0.11805403232574463,0.9607356603401349,13.88643229007721
mlp,1,8,9053,128,-100,100,cardinality,True,10000,1000,1000,64.015,36.96930694580078,1.0,128.0,64.0,44.0,3.906660556793213,62.777,37.53181457519531,1.0,128.0,61.0,8.0,3.873002052307129,63.208,37.45451354980469,1.0,128.0,63.0,2.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,58,6.698847831434505,57.99880242347717,59.66895294189453,5.465193271636963,3.6614608764648438,33.72801208496094,0.11591006815433502,0.9574656260059226,60.3764762878418
mlp,1,8,15453,256,-100,100,cardinality,True,10000,1000,1000,127.5261,73.93782043457031,1.0,256.0,127.0,57.0,4.571545124053955,125.078,75.08039855957031,1.0,256.0,121.0,94.0,4.538384914398193,125.917,74.90738677978516,1.0,256.0,126.0,201.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,64,17.754917497088197,285.08509159088135,281.275146484375,11.318575859069824,6.842247009277344,68.36280822753906,0.10450275242328644,0.949871801850713,283.536057472229
mlp,1,8,28253,512,-100,100,cardinality,True,10000,1000,1000,254.5582,147.88259887695312,1.0,512.0,253.0,114.0,5.248648166656494,249.647,150.1714324951172,2.0,511.0,241.0,39.0,5.216047763824463,251.354,149.81170654296875,2.0,512.0,251.5,5.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,26,155.65684703656822,1766.4699325561523,1661.9990234375,27.510608673095703,17.38970947265625,228.27386474609375,0.13269561529159546,0.9259475787450636,1682.4232025146484
mlp,1,8,53853,1024,-100,100,cardinality,True,10000,1000,1000,508.6066,295.7623596191406,1.0,1024.0,506.0,228.0,5.932857990264893,498.774,300.3266906738281,3.0,1022.0,481.5,92.0,5.900405406951904,502.225,299.61773681640625,4.0,1024.0,502.0,9.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,25,1174.8521664370396,12954.596374511719,14058.41796875,78.01811218261719,41.29652404785156,487.0723876953125,0.1756993532180786,0.8433965511140383,14129.634155273438
mlp,1,8,3053,8,-100,100,longest_seq_length,True,10000,1000,1000,2.7994,1.8329100608825684,1.0,8.0,2.0,1.0,1.6013480424880981,2.811,1.837193250656128,1.0,8.0,2.0,1.0,1.6076091527938843,2.68,1.8104143142700195,1.0,8.0,2.0,1.0,1.5762739181518555,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,105,0.487498713621668,0.5878598801791668,0.5669466257095337,0.5139486789703369,0.3042905330657959,3.239654064178467,0.26533910632133484,0.827023853918491,0.56943004950881
mlp,1,8,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,4.8993,3.5944902896881104,1.0,16.0,4.0,1.0,2.0901687145233154,4.907,3.6064319610595703,1.0,16.0,4.0,2.0,2.1040430068969727,4.679,3.5236287117004395,1.0,16.0,4.0,2.0,2.0950043201446533,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,58,2.4972441553310225,4.07832895219326,4.791441440582275,1.5725617408752441,1.106311559677124,9.647170066833496,0.5074552297592163,0.6140901033689634,4.781996101140976
