type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mlp,1,5,3453,16,-100,100,sum,True,10000,1000,1000,True,True,-0.9587000012397766,169.31668090820312,-762.0,719.0,0.0,10.0,10.227813578908773,2.096096992492676,13.741000175476074,163.68128967285156,-1010.0,541.0,12.0,-58.0,12.210181733183001,2.1014459133148193,6.072000026702881,171.2257537841797,-674.0,713.0,4.5,109.0,12.53183873332603,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,44,0.6187304268786862,0.5160352475941181,0.4894712567329407,0.5137181282043457,0.3785381317138672,3.06121826171875,4638578835456.0,0.9999833049028964,0.01980718970298767,0.003959727473556995,0.49274131655693054
pna,1,5,3253,16,-100,100,sum,True,10000,1000,1000,True,True,-0.9587000012397766,169.31668090820312,-762.0,719.0,0.0,10.0,10.227813578908773,2.096096992492676,13.741000175476074,163.68128967285156,-1010.0,541.0,12.0,-58.0,12.210181733183001,2.1014459133148193,6.072000026702881,171.2257537841797,-674.0,713.0,4.5,109.0,12.53183873332603,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,18,21.702966934556414,25.573519706726074,10.546771049499512,2.370666980743408,1.9176092147827148,29.33367919921875,22703966781440.0,0.9996402661248315,0.057119663804769516,0.018273046240210533,10.552462935447693
small_set_transformer,1,5,37953,16,-100,100,sum,True,10000,1000,1000,True,True,-0.9587000012397766,169.31668090820312,-762.0,719.0,0.0,10.0,10.227813578908773,2.096096992492676,13.741000175476074,163.68128967285156,-1010.0,541.0,12.0,-58.0,12.210181733183001,2.1014459133148193,6.072000026702881,171.2257537841797,-674.0,713.0,4.5,109.0,12.53183873332603,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,18,112.13625717466803,4.9751294404268265,4.930605888366699,1.712656855583191,1.3007621765136719,8.650421142578125,17682411814912.0,0.9998318247394532,0.04845771938562393,0.013201119378209114,4.908209025859833
deepsets_mlp_sum,1,5,6921,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,11,1567.670518619999,1522.2022552490234,1625.4912109375,32.19513702392578,27.857574462890625,207.46435546875,240624603234304.0,0.6951543928724431,0.3916323781013489,0.5728331208229065,1627.6950302124023
deepsets_mlp_fspool,1,5,7097,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,49,22.925740132665936,27.967037200927734,24.560976028442383,3.630974054336548,2.6591339111328125,19.269851684570312,16594279333888.0,0.9953938203809182,0.05815959349274635,0.06460423022508621,24.24756669998169
sorted_mlp,1,5,3453,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,32,40.21321020308574,37.93720528483391,42.08098602294922,2.5486807823181152,1.140625,71.57113647460938,120629743321088.0,0.9921081069684333,0.07721975445747375,0.045347489416599274,41.408333122730255
mlp,1,5,3453,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,70,96.05330252191823,144.82420682907104,151.35308837890625,8.444828987121582,5.714378356933594,86.60137939453125,76038075842560.0,0.9716151508893255,0.11895506829023361,0.15025492012500763,151.10365200042725
pna,1,5,3253,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,25,59.97086646450553,53.261260986328125,49.86669921875,5.189362525939941,3.8169708251953125,31.861892700195312,8530044649472.0,0.9906479697610161,0.06206981837749481,0.0923319086432457,49.90581524372101
small_set_transformer,1,5,37953,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.29209899902344,71.6905517578125,-189.0,200.0,138.0,171.0,8.032171847142987,2.096096992492676,118.40699768066406,69.26769256591797,-148.0,200.0,142.0,178.0,9.171251804993185,2.1014459133148193,115.75800323486328,73.02177429199219,-193.0,200.0,140.0,144.0,9.204635257025135,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,22,48.82407384009878,50.380774557590485,47.57408905029297,4.259217739105225,2.726329803466797,41.30311965942383,32966866632704.0,0.9910779278041087,0.08165678381919861,0.07578227669000626,47.021291971206665
deepsets_mlp_sum,1,5,6921,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,52,138.34125253956788,105.57688665390015,114.39924621582031,7.73066520690918,5.9270172119140625,64.93739318847656,99593387769856.0,0.9898791877205392,0.10838696360588074,0.08820140361785889,115.81141090393066
deepsets_mlp_fspool,1,5,7097,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,35,94.69079040721724,100.97485947608948,97.10124969482422,7.075053691864014,4.916984558105469,56.269287109375,36780963266560.0,0.9914095279981887,0.07545007020235062,0.08072134107351303,99.0538055896759
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,32,111.2287370839696,72.59585320949554,115.24107360839844,4.89132022857666,1.8893280029296875,154.5452423095703,59972113137664.0,0.9898047128996039,0.11285047233104706,0.05580649897456169,115.85546350479126
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,57,218.14018191197874,316.9058265686035,307.1675720214844,12.892067909240723,9.518257141113281,65.67742919921875,63133519446016.0,0.97282512699674,0.13130146265029907,0.14708936214447021,307.95459842681885
pna,1,5,3253,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,39,100.44324520135382,95.97832107543945,90.6845474243164,6.920168876647949,4.9283294677734375,46.37373352050781,9206868475904.0,0.9919772087940787,0.06425945460796356,0.07895422726869583,90.32401752471924
small_set_transformer,1,5,37953,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.1923065185547,106.3336410522461,-232.0,299.0,170.0,233.0,8.88971245748785,2.096096992492676,147.60699462890625,102.338623046875,-217.0,295.0,178.0,218.0,10.511621724249252,2.1014459133148193,145.05099487304688,106.31729125976562,-249.0,293.0,173.0,240.0,10.615957432458003,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,21,165.0956558664893,71.29380345344543,80.12432098388672,6.006183624267578,4.039497375488281,58.03045654296875,37511531331584.0,0.992911463739978,0.10646418482065201,0.06852629780769348,79.71616220474243
deepsets_mlp_sum,1,5,6921,16,-100,100,sum,True,10000,1000,1000,True,True,-0.5776000022888184,167.06825256347656,-675.0,767.0,0.0,-49.0,10.201639709339888,2.0844385623931885,-6.433000087738037,169.98858642578125,-616.0,505.0,-6.5,-11.0,12.50284707977916,2.0934879779815674,-1.5579999685287476,163.28997802734375,-605.0,519.0,-2.5,-25.0,12.284977785615293,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,11,2.471366318286794,0.4971399549394846,0.4432620406150818,0.5357950329780579,0.4526786804199219,2.1107177734375,4996702142464.0,0.9999833757740719,0.026109974831342697,0.0041795033030211926,0.44159956090152264
deepsets_mlp_fspool,1,5,7097,16,-100,100,sum,True,10000,1000,1000,True,True,-0.5776000022888184,167.06825256347656,-675.0,767.0,0.0,-49.0,10.201639709339888,2.0844385623931885,-6.433000087738037,169.98858642578125,-616.0,505.0,-6.5,-11.0,12.50284707977916,2.0934879779815674,-1.5579999685287476,163.28997802734375,-605.0,519.0,-2.5,-25.0,12.284977785615293,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,9,4.754718385684263,3.082710310816765,3.3076322078704834,1.4243452548980713,1.211578369140625,8.5748291015625,14932614578176.0,0.9998759496135824,0.04496430233120918,0.011110695078969002,3.315040573477745
